Product Name,Price,Stock,Product URL,Product Image URL,Date,Store Name
"Laptop Dell Vostro 3535 (Procesor AMD Ryzen™ 5 7530U (16M Cache, up to 4.5 GHz), 15.6"" FHD 120Hz, 8GB, 512GB SSD, AMD Radeon Graphics, Win11 Pro, Negru)","2.827,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3535-procesor-amd-ryzen-5-7530u-16m-cache-up-to-4.5-ghz-15.6-fhd-120hz-8gb-512gb-ssd-amd-radeon-graphics-win11-pro-negru-4121779.html,https://static3.evomag.ro/img?file=products%2F4121%2F4121779%2Flaptop-dell-vostro-3535-proce-642ad4a7846e0.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop Lenovo ThinkPad L15 (Gen.4) (Procesor Intel® Core™ i5-1335U (12M Cache, up to 4.60 GHz), 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Negru)","5.556,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-l15-gen.4-procesor-intel-core-i5-1335u-12m-cache-up-to-4.60-ghz-15.6-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-11-pro-negru-4133593.html,https://static3.evomag.ro/img?file=products%2F4133%2F4133593%2Flaptop-lenovo-thinkpad-l15-ge-6475d36e91f0d.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Asus VivoBook 16X K3604ZA (Procesor Intel® Core™  i5-1240P (12M Cache, up to 4.40 GHz) 16"" WUXGA, 16GB, 512GB SSD, Intel Iris Xe Graphics, Negru)","3.115,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-16x-k3604za-procesor-intel-core-i5-1240p-12m-cache-up-to-4.40-ghz-16-wuxga-16gb-512gb-ssd-intel-iris-xe-graphics-negru-4106603.html,https://static3.evomag.ro/img?file=products%2F4106%2F4106603%2Flaptop-asus-vivobook-16x-k3604-6487231c18437.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming ASUS ROG Strix SCAR G634JY-NM034 (Procesor Intel® Core™ i9-13980HX (36M Cache, up to 5.60 GHz), 16"" QHD+ 240Hz, 32GB, 1TB SSD, NVIDIA GeForce RTX 4090 @16GB, DLSS 3.0, Negru)","19.299,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-strix-scar-g634jy-nm034-procesor-intel-core-i9-13980hx-36m-cache-up-to-5.60-ghz-16-qhd-240hz-32gb-1tb-ssd-nvidia-geforce-rtx-4090-16gb-dlss-3.0-negru-4084036.html,https://static3.evomag.ro/img?file=products%2F4084%2F4084036%2Flaptop-gaming-asus-rog-strix-s-63dcdfddd2eb9.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming ASUS ROG Zephyrus Duo GX650RS-LO051W (Procesor AMD Ryzen™ 9 6900HX (16M Cache, up to 4.9 GHz), 16"" QHD+ 165Hz, 32GB, 2 x 2TB SSD, nVidia GeForce RTX 3080 @8GB, Win 11 Home, Negru)","18.599,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-zephyrus-duo-gx650rs-lo051w-procesor-amd-ryzen-9-6900hx-16m-cache-up-to-4.9-ghz-16-qhd-165hz-32gb-2-x-2tb-ssd-nvidia-geforce-rtx-3080-8gb-win-11-home-negru-3988483.html,https://static3.evomag.ro/img?file=products%2F3988%2F3988483%2Flaptop-gaming-asus-rog-zephyru-626a9ded67215.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop Dell Vostro 3530 (Procesor Intel® Core™ i5-1335U (12M Cache, up to 4.60 GHz) 15.6"" FHD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Negru)","3.946,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3530-procesor-intel-core-i5-1335u-12m-cache-up-to-4.60-ghz-15.6-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-windows-11-pro-negru-4134259.html,https://static3.evomag.ro/img?file=products%2F4134%2F4134259%2Flaptop-dell-vostro-3530-proce-649eb451a9b2d.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Latitude 5540 (Procesor Intel® Core™ i5-1335U (12M Cache, up to 4.60 GHz) 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Linux, Gri)","6.699,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5540-procesor-intel-core-i5-1335u-12m-cache-up-to-4.60-ghz-15.6-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-linux-gri-4097403.html,https://static3.evomag.ro/img?file=products%2F4097%2F4097403%2Flaptop-dell-latitude-5540-pr-646383d7bb9e8.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Lenovo ThinkPad T14 Gen2 (Procesor AMD Ryzen™ 7 PRO 5850U (16M Cache, up to 4.4 GHz) 14"" FHD, 16GB, 512GB SSD, AMD Radeon Graphics, FPR, Win10 Pro, Negru)","6.250,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-t14-gen2-procesor-amd-ryzen-7-pro-5850u-16m-cache-up-to-4.4-ghz-14-fhd-16gb-512gb-ssd-amd-radeon-graphics-fpr-win10-pro-negru-3909671.html,https://static3.evomag.ro/img?file=products%2F3909%2F3909671%2Flaptop-lenovo-thinkpad-t14-gen-60992306bc734.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Latitude 5440 (Procesor Intel® Core™ i7-1355U (12M Cache, up to 5.0 GHz) 14"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Linux, Gri)","5.841,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5440-procesor-intel-core-i7-1355u-12m-cache-up-to-5.0-ghz-14-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-linux-gri-4120989.html,https://static3.evomag.ro/img?file=products%2F4120%2F4120989%2Flaptop-dell-latitude-5440-pro-64660fb47627e.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming Dell Inspiron G15 5530 (Procesor Intel® Core™ i7-13650HX (24M Cache, up to 4.90 GHz), 15.6"" FHD 165Hz, 16GB, 1TB SSD, NVIDIA GeForce RTX 4060 @8GB, Ubuntu, Gri)","7.799,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-inspiron-g15-5530-procesor-intel-core-i7-13650hx-24m-cache-up-to-4.90-ghz-15.6-fhd-165hz-16gb-1tb-ssd-nvidia-geforce-rtx-4060-8gb-ubuntu-gri-4121170.html,https://static3.evomag.ro/img?file=products%2F4121%2F4121170%2F646dc3fe8c3bb.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop ASUS Vivobook X1504ZA (Procesor Intel Core i7-1255U (12M Cache, up to 4.70 GHz) 15.6"" FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Argintiu)","2.938,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x1504za-procesor-intel-core-i7-1255u-12m-cache-up-to-4.70-ghz-15.6-fhd-8gb-ddr4-512gb-ssd-intel-iris-xe-graphics-argintiu-4118849.html,https://static3.evomag.ro/img?file=products%2F4118%2F4118849%2Flaptop-asus-vivobook-x1504za-64f069b2b0b62.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop Asus ExpertBook B5 B5602CBA (Procesor Intel® Core™ i7-1260P (12M Cache, up to 4.70 GHz) 16"" WQUXGA, 16GB, 1TB SSD, Intel® Iris® Xe Graphics, Win 11 Pro, Negru)","6.599,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-expertbook-b5-b5602cba-procesor-intel-core-i7-1260p-12m-cache-up-to-4.70-ghz-16-wquxga-16gb-1tb-ssd-intel-iris-xe-graphics-win-11-pro-negru-4135086.html,https://static3.evomag.ro/img?file=products%2F4135%2F4135086%2Flaptop-asus-expertbook-b5-b560-641ad26fddfa1.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Latitude 5540 (Procesor Intel® Core™ i5-1345U (12M Cache, up to 4.70 GHz) 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Gri)","5.999,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5540-procesor-intel-core-i5-1345u-12m-cache-up-to-4.70-ghz-15.6-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-11-pro-gri-4093820.html,https://static3.evomag.ro/img?file=products%2F4093%2F4093820%2Flaptop-dell-latitude-5540-pro-6464ad142a690.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming MSI Vector GP78HX 13VI (Procesor Intel® Core™ i9-13980HX (36M Cache, up to 5.60 GHz), 17"" QHD+ 240Hz, 32GB, 2TB SSD, NVIDIA GeForce RTX 4090 @16GB, DLSS 3.0, Win 11 Home, Negru)","18.999,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/msi-laptop-gaming-msi-vector-gp78hx-13vi-procesor-intel-core-i9-13980hx-36m-cache-up-to-5.60-ghz-17-qhd-240hz-32gb-2tb-ssd-nvidia-geforce-rtx-4090-16gb-dlss-3.0-win-11-home-negru-4121626.html,https://static3.evomag.ro/img?file=products%2F4121%2F4121626%2Flaptop-gaming-msi-vector-gp78h-6516d5a030608.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop HP 250 G9 (Procesor Intel® Core™ i5-1235U (12M Cache, up to 4.40 GHz, with IPU) 15.6"" FHD, 8GB, 512GB SSD, Intel® Iris Xe Graphics, Negru)","3.048,99 Lei",Stoc epuizat,https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g9-procesor-intel-core-i5-1235u-12m-cache-up-to-4.40-ghz-with-ipu-15.6-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-negru-4019781.html,https://static3.evomag.ro/img?file=products%2F4019%2F4019781%2Flaptop-hp-250-g9-procesor-int-6329adcfd4527.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell XPS 9530, Procesor Intel® Core™ i7-13700H pana la 5.00 GHz, 15.6"", Full HD+, 32GB DDR5, 1TB SSD, NVIDIA GeForce RTX 4050 6GB GDDR6, Windows 11 Pro, Argintiu","13.899,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-xps-9530-procesor-intel-core-i7-13700h-pana-la-5.00-ghz-15.6-full-hd-32gb-ddr5-1tb-ssd-nvidia-geforce-rtx-4050-6gb-gddr6-windows-11-pro-argintiu-4111520.html,https://static3.evomag.ro/img?file=products%2F4111%2F4111520%2F64d5ef1635a85.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop ASUS ExpertBook B6 Flip B6602FC2 (Procesor Intel® Core™ i9-12950HX (30M Cache, up to 5.00 GHz), 16"" WQXGA Touch, 64GB, 2TB SSD, nVidia RTX A2000 @8GB, Win 11 Pro, Negru)","15.099,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-expertbook-b6-flip-b6602fc2-procesor-intel-core-i9-12950hx-30m-cache-up-to-5.00-ghz-16-wqxga-touch-64gb-2tb-ssd-nvidia-rtx-a2000-8gb-win-11-pro-negru-4128313.html,https://static3.evomag.ro/img?file=products%2F4128%2F4128313%2Flaptop-asus-expertbook-b6-flip-6531079762a54.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming Dell Inspiron G16 7630 (Procesor Intel® Core™ i9-13900HX (36M Cache, up to 5.40 GHz), 16"" QHD+ 165Hz, 32GB, 1TB SSD, NVIDIA GeForce RTX 4060 @8GB, Ubuntu, Negru/Gri)","9.599,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-inspiron-g16-7630-procesor-intel-core-i9-13900hx-36m-cache-up-to-5.40-ghz-16-qhd-165hz-32gb-1tb-ssd-nvidia-geforce-rtx-4060-8gb-ubuntu-negru-gri-4117646.html,https://static3.evomag.ro/img?file=products%2F4117%2F4117646%2Flaptop-gaming-dell-inspiron-g1-64a426516db3e.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop HP 250 G9 (Procesor Intel® Core™ i3-1215U (10M Cache, up to 4.40 GHz) 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Negru)","2.940,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g9-procesor-intel-core-i3-1215u-10m-cache-up-to-4.40-ghz-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-negru-4005886.html,https://static3.evomag.ro/img?file=products%2F4005%2F4005886%2Flaptop-hp-250-g9-procesor-int-6329adcfd4527.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop Dell Vostro 3520 (Procesor Intel® Intel® Core™ i5-1235U (12M Cache, up to 4.40 GHz) 15.6"" FHD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Ubuntu, Negru)","2.485,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3520-procesor-intel-intel-core-i5-1235u-12m-cache-up-to-4.40-ghz-15.6-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-ubuntu-negru-4134272.html,https://static3.evomag.ro/img?file=products%2F4134%2F4134272%2F63973ff954fff.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Lenovo ThinkPad T15g Gen2 (Procesor Intel® Core™ i7-11800H (24M Cache, up to 4.60 GHz) 15.6"" FHD, 32GB, 512GB SSD, nVidia GeForce RTX 3080 @16GB, Win10 Pro, Negru)","11.699,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-t15g-gen2-procesor-intel-core-i7-11800h-24m-cache-up-to-4.60-ghz-15.6-fhd-32gb-512gb-ssd-nvidia-geforce-rtx-3080-16gb-win10-pro-negru-3908970.html,https://static3.evomag.ro/img?file=products%2F3908%2F3908970%2Flaptop-lenovo-thinkpad-t15g-ge-61b717b7432c4.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Lenovo V15 G3 ABA (Procesor AMD Ryzen 5 5625U (16M Cache, up to 4.3 GHz) 15.6"" FHD, 8GB DDR4, 256GB SSD, AMD Radeon Graphics, Negru)","2.485,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-v15-g3-aba-procesor-amd-ryzen-5-5625u-16m-cache-up-to-4.3-ghz-15.6-fhd-8gb-ddr4-256gb-ssd-amd-radeon-graphics-negru-4081843.html,https://static3.evomag.ro/img?file=products%2F4081%2F4081843%2Flaptop-lenovo-v15-g3-aba-proc-639ef5db6c594.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Inspiron 16 Plus 7630 (Procesor Intel® Core™ i7-13700H (24M Cache, up to 5.0 GHz) 16"" 2.5K, 16GB, 512GB SSD, Intel Iris Xe Graphics, Win 11 Pro, Argintiu)","8.299,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-16-plus-7630-procesor-intel-core-i7-13700h-24m-cache-up-to-5.0-ghz-16-2.5k-16gb-512gb-ssd-intel-iris-xe-graphics-win-11-pro-argintiu-4107705.html,https://static3.evomag.ro/img?file=products%2F4107%2F4107705%2Flaptop-dell-inspiron-16-plus-64be7fa618dfd.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Vostro 5630 (Procesor Intel® Core™ i7-1360P (18M Cache, up to 5.0 GHz) 16"" FHD+, 16GB, 512GB SSD, FGP, NVIDIA GeForce RTX 2050 @4GB, Windows 11 Pro, Gri)","6.999,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-5630-procesor-intel-core-i7-1360p-18m-cache-up-to-5.0-ghz-16-fhd-16gb-512gb-ssd-fgp-nvidia-geforce-rtx-2050-4gb-windows-11-pro-gri-4125052.html,https://static3.evomag.ro/img?file=products%2F4125%2F4125052%2Flaptop-dell-vostro-5630-proce-6463892049a06.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Acer Aspire 3 A315-59 (Procesor Intel® Core™ i3-1215U (10M Cache, up to 4.40 GHz, with IPU), 15.6"" FHD, 8GB, 512GB SSD, Intel UHD Graphics, Argintiu)","1.949,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-3-a315-59-procesor-intel-core-i3-1215u-10m-cache-up-to-4.40-ghz-with-ipu-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-argintiu-4130949.html,https://static3.evomag.ro/img?file=products%2F4130%2F4130949%2Flaptop-acer-aspire-3-a315-59-64a3df0142343.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Latitude 3440 (Procesor Intel® Core™ i7-1355U (12M Cache, up to 5.0 GHz) 14"" FHD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Gri)","4.799,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-3440-procesor-intel-core-i7-1355u-12m-cache-up-to-5.0-ghz-14-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-windows-11-pro-gri-4121006.html,https://static3.evomag.ro/img?file=products%2F4121%2F4121006%2Flaptop-dell-latitude-3440-pro-6464a89246b2d.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming Dell Inspiron G15 5530 (Procesor Intel® Core™ i9-13900HX (36M Cache, up to 5.40 GHz), 15.6"" FHD 165Hz, 32GB, 1TB SSD, NVIDIA GeForce RTX 4060 @8GB, Win 11 Pro, Gri)","9.899,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-inspiron-g15-5530-procesor-intel-core-i9-13900hx-36m-cache-up-to-5.40-ghz-15.6-fhd-165hz-32gb-1tb-ssd-nvidia-geforce-rtx-4060-8gb-win-11-pro-gri-4103219.html,https://static3.evomag.ro/img?file=products%2F4103%2F4103219%2F646dc3fe8c3bb.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop Dell Latitude 7440 (Procesor Intel® Core™ i7-1365U (12M Cache, up to 5.20 GHz) 14"" FHD+, 32GB, 1TB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Gri)","8.899,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-7440-procesor-intel-core-i7-1365u-12m-cache-up-to-5.20-ghz-14-fhd-32gb-1tb-ssd-intel-iris-xe-graphics-windows-11-pro-gri-4135067.html,https://static3.evomag.ro/img?file=products%2F4135%2F4135067%2F646dc41bf23b2.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Apple MacBook Air 13, Procesor Apple M2 chip with 8-core CPU and 8-core GPU, 13.6"" WQXGA, 16GB, 512GB SSD, layout INT, Mac OS (Roz)","8.599,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-13-procesor-apple-m2-chip-with-8-core-cpu-and-8-core-gpu-13.6-wqxga-16gb-512gb-ssd-layout-int-mac-os-roz-4082704.html,https://static3.evomag.ro/img?file=products%2F4082%2F4082704%2F62f0cc2364480.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming ASUS ROG Strix SCAR G634JY (Procesor Intel® Core™ i9-13980HX (36M Cache, up to 5.60 GHz), 16"" QHD+ 240Hz, 32GB, 2 x 1TB SSD, NVIDIA GeForce RTX 4090 @16GB, DLSS 3.0, Win 11 Pro, Negru)","21.899,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-strix-scar-g634jy-procesor-intel-core-i9-13980hx-36m-cache-up-to-5.60-ghz-16-qhd-240hz-32gb-2-x-1tb-ssd-nvidia-geforce-rtx-4090-16gb-dlss-3.0-win-11-pro-negru-4125822.html,https://static3.evomag.ro/img?file=products%2F4125%2F4125822%2Flaptop-gaming-asus-rog-strix-s-63dcdfddd2eb9.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Vostro 3430 (Procesor Intel® Core™ i5-1335U (12M Cache, up to 4.60 GHz) 14"" FHD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Negru)","4.099,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3430-procesor-intel-core-i5-1335u-12m-cache-up-to-4.60-ghz-14-fhd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-11-pro-negru-4121773.html,https://static3.evomag.ro/img?file=products%2F4121%2F4121773%2Flaptop-dell-vostro-3430-proce-64a2c379e7671.png&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop Dell XPS 9730 (Procesor Intel® Core™ i7-13700H (24M Cache, up to 5.0 GHz) 17"" UHD+ Touch, 32GB DDR5, 1TB SSD, nVidia GeForce RTX 4050 @6GB, Win 11 Pro, Argintiu)","19.399,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-xps-9730-procesor-intel-core-i7-13700h-24m-cache-up-to-5.0-ghz-17-uhd-touch-32gb-ddr5-1tb-ssd-nvidia-geforce-rtx-4050-6gb-win-11-pro-argintiu-4133625.html,https://static3.evomag.ro/img?file=products%2F4133%2F4133625%2Flaptop-dell-xps-9730-procesor-64b9250016a14.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop Microsoft Surface Studio 2 cu procesor Intel® Core™ i7-13700H pana la 5.0 GHz, 14.4"", 16GB, 512GB, Intel® Iris® Xe Graphics, Windows 11 Home, Platinum","10.699,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/microsoft-laptop-microsoft-surface-studio-2-cu-procesor-intel-core-i7-13700h-pana-la-5.0-ghz-14.4-16gb-512gb-intel-iris-xe-graphics-windows-11-home-platinum-4131726.html,https://static3.evomag.ro/img?file=products%2F4131%2F4131726%2F6571bc0c3a613.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Vostro 3535 (Procesor AMD Ryzen™ 7 7730U (16M Cache, up to 4.5 GHz), 15.6"" FHD 120Hz, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, Win11 Pro, Negru)","3.759,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3535-procesor-amd-ryzen-7-7730u-16m-cache-up-to-4.5-ghz-15.6-fhd-120hz-16gb-ddr4-512gb-ssd-amd-radeon-graphics-win11-pro-negru-4086651.html,https://static3.evomag.ro/img?file=products%2F4086%2F4086651%2Flaptop-dell-vostro-3535-proce-642ad4a7846e0.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop ASUS Vivobook S 15 OLED S5504VA (Procesor Intel® Core™ i9-13900H (24M Cache, up to 5.40 GHz) 15.6"" 2.8K 120Hz, 16GB, 1TB SSD, Intel Iris Xe Graphics, Win 11 Pro, Albastru)","6.453,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-s-15-oled-s5504va-procesor-intel-core-i9-13900h-24m-cache-up-to-5.40-ghz-15.6-2.8k-120hz-16gb-1tb-ssd-intel-iris-xe-graphics-win-11-pro-albastru-4097283.html,https://static3.evomag.ro/img?file=products%2F4097%2F4097283%2Flaptop-asus-vivobook-s-15-oled-6475c58158560.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Nou! Laptop ASUS VivoBook OLED K3504VA cu procesor Intel®Core™ i5-1340P pana la 4.6 GHz, 15.6"" 2.8K, 16GB, 1TB SSD, Intel Iris Xe Graphics, No OS, Negru","3.733,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-oled-k3504va-cu-procesor-intel-core-i5-1340p-pana-la-4.6-ghz-15.6-2.8k-16gb-1tb-ssd-intel-iris-xe-graphics-no-os-negru-4134287.html,https://static3.evomag.ro/img?file=products%2F4134%2F4134287%2F6507d0cd17da6.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Dell Latitude 5531 (Procesor Intel® Core™ i5-12600H (18M Cache, up to 4.50 GHz), 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce MX550 @2GB, Linux, Gri)","6.999,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5531-procesor-intel-core-i5-12600h-18m-cache-up-to-4.50-ghz-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-mx550-2gb-linux-gri-3998832.html,https://static3.evomag.ro/img?file=products%2F3998%2F3998832%2Flaptop-dell-latitude-5531-pro-62fde58246b95.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Gaming ASUS ROG Zephyrus Duo GX650PY (Procesor AMD Ryzen™ 9 7945HX (64M Cache, up to 5.4 GHz), 16"" QHD+ 240Hz, 32GB, 2TB SSD, nVidia GeForce RTX 4090 @16GB, Win 11 Pro, Negru)","24.599,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-zephyrus-duo-gx650py-procesor-amd-ryzen-9-7945hx-64m-cache-up-to-5.4-ghz-16-qhd-240hz-32gb-2tb-ssd-nvidia-geforce-rtx-4090-16gb-win-11-pro-negru-4107678.html,https://static3.evomag.ro/img?file=products%2F4107%2F4107678%2Flaptop-gaming-asus-rog-zephyru-64099672be4ef.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Apple MacBook Air 13, Procesor Apple M2 chip with 8-core CPU and 8-core GPU, 13.6"" WQXGA, 8GB, 256GB, layout US, Mac OS (Albastru)","5.899,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-13-procesor-apple-m2-chip-with-8-core-cpu-and-8-core-gpu-13.6-wqxga-8gb-256gb-layout-us-mac-os-albastru-4081919.html,https://static3.evomag.ro/img?file=products%2F4081%2F4081919%2F62f0cc216a816.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
"Laptop Lenovo Yoga Pro 9 14IRP8, Procesor Intel® Core™ i9-13905H pana la 5.40 GHz, 14.5"", 3K, Mini LED, Touch, 64GB, 1TB SSD, NVIDIA® GeForce RTX™ 4070 8GB GDDR6, Windows 11 Pro, Gri","14.199,99 Lei",In stoc depozit,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-yoga-pro-9-14irp8-procesor-intel-core-i9-13905h-pana-la-5.40-ghz-14.5-3k-mini-led-touch-64gb-1tb-ssd-nvidia-geforce-rtx-4070-8gb-gddr6-windows-11-pro-gri-4110178.html,https://static3.evomag.ro/img?file=products%2F4110%2F4110178%2F64ccc016f1e5c.jpg&height=600&width=600&extend=white,2024-01-05,evoMAG
